,Date,RF,MaxT,MinT,RH-I,RH-II,C1,C2,SS,WD1,WD2,Disease,Index
0,01-10-2008,4.9,30.4,17.0,93.0,78.0,6.0,6.0,5.5,170.0,250.0,2,2845
0,01-10-2008,12.3,31.0,22.0,97.0,95.0,8.0,7.0,2.0,225.0,315.0,2,2870
0,01-10-2008,0.0,30.0,23.0,95.0,89.0,2.0,0.0,4.0,225.0,135.0,2,2872
0,01-10-2008,160.0,30.0,21.0,93.0,94.0,6.0,5.0,6.0,180.0,315.0,2,2917
0,01-10-2008,12.2,32.0,23.0,96.0,90.0,4.0,4.0,6.0,250.0,135.0,2,2906
0,01-10-2008,4.6,30.0,22.0,97.0,91.0,8.0,8.0,5.0,45.0,45.0,2,2897
0,01-10-2008,27.0,31.0,23.0,97.0,92.0,8.0,8.0,6.0,270.0,45.0,2,2898
0,01-10-2008,13.4,31.0,23.0,98.0,90.0,6.0,6.0,8.0,270.0,180.0,2,2899
0,01-10-2008,18.6,31.0,23.0,96.0,96.0,8.0,8.0,6.0,180.0,225.0,2,2900
0,01-10-2008,0.6,31.0,23.0,97.0,94.0,8.0,8.0,5.0,110.0,70.0,2,2901
0,01-10-2008,5.6,31.0,23.0,96.0,94.0,4.0,4.0,0.0,170.0,135.0,2,2902
0,01-10-2008,18.0,31.0,23.0,95.0,98.0,8.0,8.0,5.1,30.0,270.0,2,2903
0,01-10-2008,0.6,30.0,24.0,98.0,94.0,8.0,8.0,0.0,220.0,270.0,2,2904
0,01-10-2008,0.8,30.0,24.0,97.0,91.0,8.0,8.0,5.0,230.0,225.0,2,2905
0,01-10-2008,2.0,31.0,24.0,98.0,90.0,6.0,6.0,7.0,70.0,270.0,2,2907
0,01-10-2008,0.0,31.0,24.0,98.0,93.0,2.0,2.0,4.0,315.0,315.0,2,2873
0,01-10-2008,4.2,32.0,23.0,96.0,91.0,6.0,6.0,9.0,60.0,0.0,2,2908
0,01-10-2008,35.4,32.0,24.0,99.0,89.0,8.0,8.0,8.0,45.0,225.0,2,2909
0,01-10-2008,2.0,33.0,24.0,91.0,86.0,8.0,8.0,4.0,50.0,315.0,2,2910
0,01-10-2008,0.7,33.0,24.0,98.0,90.0,8.0,8.0,8.0,225.0,225.0,2,2911
0,01-10-2008,2.0,32.0,23.0,95.0,90.0,8.0,8.0,8.0,315.0,45.0,2,2912
0,01-10-2008,7.0,31.0,23.0,97.0,95.0,8.0,5.0,0.0,225.0,270.0,2,2913
0,01-10-2008,25.2,31.0,23.0,95.0,92.0,8.0,8.0,8.0,45.0,270.0,2,2914
0,01-10-2008,66.0,31.0,24.0,94.0,92.0,6.0,3.0,7.4,270.0,315.0,2,2915
0,01-10-2008,94.2,31.0,22.0,90.0,89.0,6.0,6.0,5.0,270.0,135.0,2,2916
0,01-10-2008,3.0,30.0,22.0,100.0,98.0,8.0,8.0,0.0,225.0,180.0,2,2896
0,01-10-2008,1.1,30.0,22.0,98.0,94.0,8.0,8.0,0.0,315.0,225.0,2,2895
0,01-10-2008,13.6,30.0,23.0,98.0,95.0,8.0,8.0,6.0,225.0,135.0,2,2894
0,01-10-2008,17.4,29.0,22.0,100.0,96.0,8.0,6.0,0.0,100.0,135.0,2,2893
0,01-10-2008,0.0,31.0,23.0,96.0,90.0,2.0,0.0,5.0,180.0,135.0,2,2874
0,01-10-2008,0.0,31.0,23.0,95.0,89.0,2.0,2.0,2.1,180.0,315.0,2,2875
0,01-10-2008,0.0,31.0,24.0,93.0,87.0,2.0,2.0,5.2,45.0,315.0,2,2876
0,01-10-2008,0.0,32.0,23.0,95.0,85.0,6.0,3.0,6.8,135.0,270.0,2,2877
0,01-10-2008,0.0,33.0,23.0,94.0,85.0,2.0,2.0,8.2,315.0,45.0,2,2878
0,01-10-2008,0.0,33.0,24.0,90.0,89.0,2.0,6.0,7.8,270.0,135.0,2,2879
0,01-10-2008,10.1,33.0,24.0,88.0,88.0,2.0,2.0,6.1,270.0,315.0,2,2880
0,01-10-2008,0.7,33.0,24.0,89.0,88.0,2.0,2.0,8.9,315.0,45.0,2,2881
0,01-10-2008,71.8,27.5,22.8,92.0,82.0,7.0,5.0,0.0,20.0,25.0,2,2882
0,01-10-2008,41.2,28.2,22.0,92.0,81.0,8.0,7.0,0.0,30.0,40.0,2,2883
0,01-10-2008,26.6,27.0,22.0,90.0,81.0,5.0,7.0,4.0,40.0,40.0,2,2884
0,01-10-2008,43.4,26.0,21.0,94.0,83.0,8.0,8.0,0.0,55.0,35.0,2,2885
0,01-10-2008,17.2,25.5,22.8,86.0,74.0,5.0,6.0,0.0,40.0,26.0,2,2886
0,01-10-2008,52.8,29.0,23.0,92.0,81.0,6.0,6.0,0.0,40.0,40.0,2,2887
0,01-10-2008,1.8,28.0,18.0,100.0,98.0,2.0,2.0,0.0,230.0,135.0,2,2888
0,01-10-2008,39.3,28.0,19.0,99.0,98.0,4.0,4.0,0.0,30.0,180.0,2,2889
0,01-10-2008,13.6,28.0,16.0,93.0,88.0,8.0,8.0,1.0,180.0,230.0,2,2890
0,01-10-2008,82.0,29.0,19.0,100.0,98.0,6.0,6.0,0.0,170.0,225.0,2,2891
0,01-10-2008,24.3,29.0,19.0,98.0,97.0,8.0,4.0,0.0,270.0,45.0,2,2892
0,01-10-2008,7.8,31.0,19.65,96.689,84.9868,2.0,2.0,0.0,315.0,225.0,2,2153
0,01-10-2008,26.3,29.5,16.2,97.0,82.0,8.0,5.0,0.9,200.0,250.0,2,2418
0,01-10-2008,7.0,29.4,22.07,98.3455,85.2811,2.0,2.0,0.0,270.0,315.0,2,2151
0,01-10-2008,63.4,28.0,16.2,95.0,94.0,8.0,7.0,6.1,220.0,240.0,2,2414
0,01-10-2008,13.0,29.6,16.7,94.0,89.0,5.0,8.0,0.2,230.0,290.0,2,2423
0,01-10-2008,0.0,29.5,16.3,87.0,91.0,6.0,7.0,5.3,130.0,260.0,2,2422
0,01-10-2008,6.2,28.9,17.3,91.0,96.0,8.0,7.0,0.7,240.0,270.0,2,2421
0,01-10-2008,21.6,27.3,16.7,96.0,93.0,8.0,7.0,0.7,180.0,250.0,2,2420
0,01-10-2008,27.6,27.6,16.5,93.0,94.0,8.0,8.0,1.0,140.0,240.0,2,2419
0,01-10-2008,7.4,31.0,22.22,100.0,91.8522,6.0,8.0,0.0,270.0,270.0,2,2826
0,01-10-2008,32.7,29.6,16.0,92.0,96.0,7.0,8.0,0.0,190.0,240.0,2,2417
0,01-10-2008,4.5,29.5,16.8,90.0,87.0,6.0,4.0,3.8,220.0,240.0,2,2416
0,01-10-2008,18.3,28.0,16.0,95.0,91.0,6.0,8.0,0.3,110.0,250.0,2,2415
0,01-10-2008,23.3,28.0,16.6,96.0,95.0,8.0,6.0,3.5,230.0,220.0,2,2413
0,01-10-2008,0.0,32.5,23.5,97.0,82.0,2.0,0.0,6.3,120.0,210.0,2,2402
0,01-10-2008,3.5,28.8,17.0,91.0,91.0,8.0,8.0,3.9,230.0,210.0,2,2412
0,01-10-2008,18.3,30.3,17.2,93.0,89.0,8.0,6.0,8.1,240.0,250.0,2,2411
0,01-10-2008,9.7,30.0,16.0,91.0,87.0,6.0,7.0,7.5,100.0,240.0,2,2410
0,01-10-2008,2.6,27.9,17.3,88.0,88.0,5.0,6.0,6.5,230.0,250.0,2,2409
0,01-10-2008,1.0,29.1,17.3,90.0,95.0,4.0,8.0,8.7,60.0,300.0,2,2408
0,01-10-2008,3.1,28.0,16.1,94.0,86.0,7.0,7.0,0.0,110.0,290.0,2,2407
0,01-10-2008,22.7,30.0,15.6,94.0,82.0,8.0,4.0,3.2,70.0,280.0,2,2406
0,01-10-2008,4.0,28.4,16.3,96.0,89.0,8.0,8.0,5.5,200.0,250.0,2,2405
0,01-10-2008,2.5,28.7,16.2,93.0,89.0,8.0,7.0,3.5,240.0,270.0,2,2404
0,01-10-2008,5.8,29.9,16.8,93.0,87.0,6.0,4.0,5.9,190.0,260.0,2,2424
0,01-10-2008,23.0,28.9,15.6,90.0,93.0,8.0,7.0,1.7,140.0,310.0,2,2425
0,01-10-2008,10.1,29.1,16.0,92.0,86.0,8.0,8.0,0.0,8.0,8.0,2,2426
0,01-10-2008,14.3,28.5,16.0,95.0,89.0,8.0,8.0,0.0,8.0,8.0,2,2427
0,01-10-2008,3.3,30.5,23.0,98.0,97.0,8.0,8.0,2.0,225.0,270.0,2,2446
0,01-10-2008,39.0,30.2,22.0,98.0,95.0,8.0,8.0,0.0,45.0,270.0,2,2445
0,01-10-2008,2.5,30.0,24.2,97.0,94.0,8.0,6.0,2.4,315.0,270.0,2,2444
0,01-10-2008,9.4,29.0,24.0,97.0,95.0,8.0,8.0,0.0,90.0,225.0,2,2443
0,01-10-2008,49.4,28.4,23.4,98.0,97.0,8.0,8.0,0.0,90.0,225.0,2,2442
0,01-10-2008,130.9,27.0,22.5,100.0,98.0,8.0,8.0,0.0,180.0,45.0,2,2441
0,01-10-2008,135.0,26.3,23.2,98.0,97.0,8.0,8.0,0.0,135.0,315.0,2,2440
0,01-10-2008,65.8,27.2,21.0,100.0,98.0,8.0,8.0,0.0,135.0,45.0,2,2439
0,01-10-2008,77.8,25.5,20.8,98.0,97.0,8.0,8.0,0.0,45.0,270.0,2,2438
0,01-10-2008,122.0,28.0,20.0,100.0,98.0,8.0,8.0,0.0,135.0,45.0,2,2437
0,01-10-2008,74.3,29.0,20.7,98.0,98.0,8.0,8.0,0.0,90.0,45.0,2,2436
0,01-10-2008,88.0,28.0,20.0,98.0,97.0,8.0,8.0,1.0,135.0,90.0,2,2435
0,01-10-2008,41.0,30.5,21.4,100.0,96.0,8.0,8.0,3.6,90.0,45.0,2,2434
0,01-10-2008,34.6,31.0,24.0,98.0,85.0,4.0,6.0,0.0,270.0,315.0,2,2433
0,01-10-2008,24.4,30.0,21.0,98.0,98.0,8.0,8.0,0.0,270.0,135.0,2,2432
0,01-10-2008,2.4,29.0,24.0,98.0,96.0,4.0,6.0,8.2,315.0,315.0,2,2431
0,01-10-2008,5.3,28.0,25.0,98.0,97.0,6.0,6.0,7.9,270.0,270.0,2,2430
0,01-10-2008,21.5,29.1,16.2,87.0,96.0,6.0,8.0,0.0,150.0,300.0,2,2429
0,01-10-2008,69.0,29.0,15.3,94.0,96.0,8.0,8.0,0.0,80.0,120.0,2,2428
0,01-10-2008,4.0,29.7,17.3,91.0,89.0,5.0,6.0,5.7,210.0,240.0,2,2403
0,01-10-2008,0.0,32.2,23.0,95.0,81.0,4.0,4.0,7.5,90.0,240.0,2,2401
0,01-10-2008,2.5,30.6,24.0,98.0,98.0,0.0,8.0,3.8,45.0,45.0,2,2448
0,01-10-2008,0.0,32.5,24.6,88.0,79.0,1.0,2.0,8.0,25.0,40.0,2,2367
0,01-10-2008,0.0,30.8,23.3,97.0,83.0,3.0,2.0,4.3,90.0,200.0,2,2376
0,01-10-2008,0.0,31.2,23.8,96.0,83.0,2.0,0.0,7.0,90.0,290.0,2,2375
0,01-10-2008,1.9,31.2,23.2,96.0,84.0,4.0,0.0,9.0,60.0,300.0,2,2374
0,01-10-2008,1.9,31.5,23.5,99.0,82.0,2.0,0.0,9.4,60.0,300.0,2,2373
0,01-10-2008,6.5,30.0,24.0,98.0,89.0,6.0,6.0,9.0,225.0,225.0,2,2372
0,01-10-2008,43.5,30.0,20.0,100.0,99.0,8.0,8.0,0.0,270.0,225.0,2,2371
0,01-10-2008,8.0,29.0,19.0,100.0,98.0,8.0,3.0,0.0,225.0,315.0,2,2370
0,01-10-2008,14.5,29.0,19.0,100.0,98.0,8.0,8.0,0.0,135.0,135.0,2,2369
0,01-10-2008,6.0,30.1,24.2,92.0,95.0,2.0,6.0,4.0,40.0,20.0,2,2368
0,01-10-2008,0.0,30.9,24.1,91.0,81.0,2.0,3.0,7.0,30.0,40.0,2,2366
0,01-10-2008,0.0,32.0,22.5,97.0,82.0,5.0,2.0,7.5,60.0,240.0,2,2400
0,01-10-2008,0.0,31.5,23.6,93.0,83.0,2.0,3.0,7.0,25.0,35.0,2,2365
0,01-10-2008,0.0,31.2,23.5,89.0,80.0,4.0,3.0,5.0,25.0,30.0,2,2364
0,01-10-2008,37.0,31.0,23.0,98.0,95.0,2.0,8.0,0.0,135.0,250.0,2,2363
0,01-10-2008,59.2,30.0,24.0,100.0,95.0,8.0,3.0,0.0,270.0,200.0,2,2362
0,01-10-2008,13.3,30.0,23.0,100.0,90.0,5.0,4.0,0.0,315.0,270.0,2,2361
0,01-10-2008,41.6,26.8,21.9,92.0,94.0,6.0,6.0,2.0,25.0,35.0,2,2360
0,01-10-2008,12.9,29.1,22.5,91.0,79.0,6.0,5.0,2.0,30.0,40.0,2,2359
0,01-10-2008,24.6,28.2,22.1,94.0,82.0,6.0,5.0,2.0,25.0,30.0,2,2358
0,01-10-2008,16.0,30.1,24.2,92.0,80.0,2.0,4.0,5.0,30.0,40.0,2,2357
0,01-10-2008,23.0,30.5,23.8,97.0,79.0,5.0,0.0,6.0,90.0,210.0,2,2377
0,01-10-2008,9.2,30.5,23.6,97.0,79.0,8.0,6.0,0.0,240.0,240.0,2,2378
0,01-10-2008,6.6,30.2,23.6,97.0,78.0,5.0,6.0,7.3,120.0,120.0,2,2379
0,01-10-2008,1.0,30.2,24.0,97.0,81.0,3.0,1.0,8.5,120.0,270.0,2,2380
0,01-10-2008,19.6,29.2,23.3,97.0,83.0,8.0,2.0,0.0,120.0,240.0,2,2399
0,01-10-2008,23.2,27.5,23.3,98.0,83.0,5.0,8.0,1.0,120.0,210.0,2,2398
0,01-10-2008,32.0,27.5,22.8,98.0,83.0,6.0,8.0,6.6,120.0,210.0,2,2397
0,01-10-2008,7.0,28.9,23.8,97.0,74.0,5.0,8.0,0.0,60.0,270.0,2,2396
0,01-10-2008,45.1,27.2,23.0,97.0,74.0,6.0,8.0,0.0,90.0,270.0,2,2395
0,01-10-2008,18.4,27.2,23.1,95.0,74.0,4.0,6.0,0.0,90.0,210.0,2,2394
0,01-10-2008,55.4,26.8,23.0,93.0,77.0,8.0,4.0,0.0,240.0,180.0,2,2393
0,01-10-2008,21.4,27.0,23.2,97.0,77.0,4.0,2.0,4.3,180.0,180.0,2,2392
0,01-10-2008,8.0,27.4,23.2,97.0,79.0,4.0,4.0,2.0,120.0,210.0,2,2391
0,01-10-2008,32.0,27.2,23.0,96.0,77.0,5.0,5.0,0.0,120.0,210.0,2,2390
0,01-10-2008,77.4,27.0,23.0,97.0,79.0,8.0,8.0,0.0,300.0,240.0,2,2389
0,01-10-2008,2.4,30.5,21.5,78.0,83.0,8.0,2.0,5.5,210.0,240.0,2,2388
0,01-10-2008,0.0,30.5,24.7,98.0,86.0,8.0,2.0,8.15,210.0,240.0,2,2387
0,01-10-2008,0.0,31.2,24.7,98.0,86.0,4.0,2.0,7.5,300.0,210.0,2,2386
0,01-10-2008,2.8,31.5,24.4,98.0,85.0,4.0,0.0,3.5,180.0,240.0,2,2385
0,01-10-2008,9.4,31.3,23.5,97.0,85.0,6.0,0.0,1.3,210.0,210.0,2,2384
0,01-10-2008,0.0,31.0,24.0,97.0,85.0,7.0,0.0,4.0,240.0,240.0,2,2383
0,01-10-2008,15.7,30.2,23.8,97.0,85.0,8.0,0.0,6.9,300.0,270.0,2,2382
0,01-10-2008,17.6,30.2,23.8,98.0,81.0,4.0,0.0,7.0,120.0,270.0,2,2381
0,01-10-2008,0.4,31.2,24.0,97.0,97.0,8.0,6.0,0.0,150.0,225.0,2,2447
0,01-10-2008,3.6,30.0,23.0,98.0,94.0,0.0,8.0,5.0,315.0,45.0,2,2449
0,01-10-2008,27.0,30.0,20.54,96.6744,98.3455,4.0,2.0,0.0,225.0,225.0,2,2150
0,01-10-2008,88.3,29.9,15.5,100.0,85.0,8.0,8.0,1.8,150.0,210.0,2,2117
0,01-10-2008,0.0,32.0,22.04,91.8522,78.7511,0.0,0.0,8.3,247.0,337.0,2,2126
0,01-10-2008,1.6,29.3,17.2,87.0,81.0,4.0,2.0,8.0,30.0,270.0,2,2125
0,01-10-2008,0.0,33.0,22.18,92.0262,72.7159,0.0,0.0,9.0,247.0,337.0,2,2124
0,01-10-2008,0.0,32.0,22.48,91.8522,72.1988,0.0,0.0,9.0,292.0,247.0,2,2123
0,01-10-2008,20.1,26.8,15.0,98.0,91.0,8.0,8.0,0.0,310.0,220.0,2,2122
0,01-10-2008,0.0,32.0,21.97,100.0,78.7511,0.0,0.0,8.3,292.0,337.0,2,2121
0,01-10-2008,1.8,29.1,16.0,91.0,91.0,8.0,5.0,4.0,300.0,290.0,2,2120
0,01-10-2008,0.0,28.4,16.1,94.0,91.0,8.0,8.0,3.5,290.0,280.0,2,2119
0,01-10-2008,77.1,28.6,19.0,100.0,95.0,8.0,8.0,0.0,320.0,230.0,2,2118
0,01-10-2008,40.1,30.0,21.0,91.0,89.0,8.0,8.0,0.0,190.0,220.0,2,2116
0,01-10-2008,44.9,27.0,19.6,100.0,97.0,8.0,8.0,0.0,150.0,130.0,2,2105
0,01-10-2008,35.4,30.3,18.1,88.0,82.0,8.0,6.0,1.2,230.0,250.0,2,2115
0,01-10-2008,13.9,31.0,19.0,88.0,81.0,4.0,4.0,8.0,140.0,230.0,2,2114
0,01-10-2008,12.5,30.2,20.0,97.0,85.0,8.0,6.0,7.6,120.0,250.0,2,2113
0,01-10-2008,14.1,30.4,19.2,94.0,76.0,6.0,4.0,3.8,310.0,260.0,2,2112
0,01-10-2008,7.2,31.8,20.0,91.0,81.0,4.0,6.0,6.6,160.0,240.0,2,2111
0,01-10-2008,14.5,30.6,19.0,79.0,100.0,4.0,7.0,6.0,270.0,230.0,2,2110
0,01-10-2008,4.4,30.2,21.4,94.0,87.0,6.0,8.0,4.0,150.0,270.0,2,2109
0,01-10-2008,23.3,31.0,21.78,100.0,78.7511,8.0,8.0,5.4,292.0,157.0,2,2108
0,01-10-2008,7.2,30.5,21.5,86.0,93.0,6.0,8.0,4.7,100.0,300.0,2,2107
0,01-10-2008,71.0,29.0,22.24,91.8522,84.9868,8.0,8.0,0.3,180.0,202.0,2,2127
0,01-10-2008,0.0,29.0,17.0,93.0,83.0,5.0,4.0,5.8,100.0,240.0,2,2128
0,01-10-2008,0.4,28.5,16.5,93.0,89.0,6.0,6.0,8.5,80.0,170.0,2,2129
0,01-10-2008,6.5,29.3,16.5,90.0,90.0,4.0,5.0,3.4,110.0,280.0,2,2130
0,01-10-2008,57.6,29.0,20.35,96.6295,98.3455,8.0,6.0,0.0,225.0,225.0,2,2149
0,01-10-2008,0.0,31.4,23.0,90.427,76.0998,0.0,0.0,8.0,337.5,315.0,2,2148
0,01-10-2008,9.2,31.5,22.7,96.7321,76.0998,0.0,0.0,7.15,337.5,315.0,2,2147
0,01-10-2008,9.6,31.3,23.4,92.0262,78.7511,0.0,0.0,9.15,292.5,225.0,2,2146
0,01-10-2008,6.8,31.0,22.566999999999997,98.3084,90.7418,2.0,7.0,0.0,247.0,225.0,2,2145
0,01-10-2008,11.0,30.0,22.18,91.8522,85.2811,6.0,4.0,0.0,337.0,337.0,2,2144
0,01-10-2008,0.0,31.6,22.6,94.0,74.0,3.0,2.0,6.5,140.0,270.0,2,2143
0,01-10-2008,0.0,29.0,22.26,91.8522,78.3373,0.0,0.0,4.1,202.0,202.0,2,2142
0,01-10-2008,61.6,26.3,14.9,94.0,94.0,8.0,8.0,1.5,340.0,240.0,2,2141
0,01-10-2008,5.2,27.0,14.6,98.0,97.0,8.0,8.0,0.0,280.0,230.0,2,2140
0,01-10-2008,50.7,27.5,15.8,94.0,97.0,8.0,8.0,0.0,150.0,290.0,2,2139
0,01-10-2008,7.5,29.0,16.0,93.0,89.0,7.0,8.0,4.5,280.0,270.0,2,2138
0,01-10-2008,0.0,30.1,16.3,90.0,89.0,5.0,7.0,8.4,80.0,290.0,2,2137
0,01-10-2008,8.2,30.0,17.1,91.0,89.0,5.0,6.0,7.5,100.0,300.0,2,2136
0,01-10-2008,4.7,28.3,16.3,91.0,94.0,5.0,8.0,6.0,90.0,250.0,2,2135
0,01-10-2008,12.2,28.3,16.0,93.0,91.0,6.0,7.0,7.5,120.0,290.0,2,2134
0,01-10-2008,15.0,29.0,22.08,91.8522,84.9868,4.0,6.0,0.3,180.0,252.0,2,2133
0,01-10-2008,13.0,28.1,16.0,89.0,85.0,8.0,8.0,2.0,320.0,290.0,2,2132
0,01-10-2008,17.5,28.6,16.3,93.0,89.0,6.0,6.0,7.7,100.0,300.0,2,2131
0,01-10-2008,4.7,29.0,20.0,95.0,94.0,6.0,8.0,1.2,250.0,110.0,2,2106
0,01-10-2008,0.0,30.8,17.5,82.0,86.0,2.0,0.0,8.7,160.0,240.0,2,2104
0,01-10-2008,4.0,31.2,23.5,95.0,91.0,0.0,8.0,6.3,45.0,337.0,2,2450
0,01-10-2008,0.0,30.4,17.0,89.0,82.0,4.0,3.0,8.0,40.0,250.0,2,2070
0,01-10-2008,6.4,31.0,21.84,91.8522,91.8522,4.0,6.0,4.8,135.0,337.0,2,2079
0,01-10-2008,52.0,30.0,22.6,91.6687,72.1988,6.0,6.0,3.0,45.0,247.0,2,2078
0,01-10-2008,3.5,32.0,22.1,92.0262,78.3373,2.0,2.0,0.0,180.0,157.0,2,2077
0,01-10-2008,14.0,30.0,22.56,92.0262,78.7511,4.0,6.0,1.0,157.0,202.0,2,2076
0,01-10-2008,29.2,31.0,21.84,84.0084,92.1915,4.0,6.0,8.0,45.0,337.0,2,2075
0,01-10-2008,19.4,32.0,21.66,100.0,92.4981,2.0,0.0,8.0,225.0,337.0,2,2074
0,01-10-2008,13.4,32.0,21.54,100.0,67.7148,0.0,0.0,9.0,292.0,337.0,2,2073
0,01-10-2008,0.0,31.0,21.36,91.8522,56.4583,0.0,0.0,8.0,225.0,337.0,2,2072
0,01-10-2008,48.4,31.0,22.74,100.0,100.0,8.0,6.0,1.4,292.0,337.0,2,2071
0,01-10-2008,0.0,31.0,22.68,100.0,61.9778,0.0,0.0,0.0,292.0,337.0,2,2069
0,01-10-2008,1.6,31.2,17.5,90.0,88.0,3.0,1.0,7.0,90.0,280.0,2,2103
0,01-10-2008,1.3,29.1,15.3,92.0,86.0,8.0,4.0,3.8,70.0,200.0,2,2068
0,01-10-2008,0.0,31.0,21.22,91.6687,56.4583,0.0,0.0,0.0,225.0,337.0,2,2067
0,01-10-2008,7.1,27.1,15.0,96.0,93.0,8.0,8.0,0.2,80.0,240.0,2,2066
0,01-10-2008,18.0,30.0,19.5,90.0,84.0,8.0,6.0,3.8,230.0,310.0,2,2065
0,01-10-2008,34.0,28.6,15.7,96.0,91.0,8.0,8.0,2.8,100.0,220.0,2,2064
0,01-10-2008,3.9,33.0,24.0,92.0,88.0,0.0,0.0,8.1,315.0,250.0,2,2063
0,01-10-2008,15.4,30.4,20.2,96.0,94.0,8.0,8.0,5.5,110.0,310.0,2,2062
0,01-10-2008,7.7,29.4,21.4,88.0,94.0,6.0,8.0,3.4,70.0,180.0,2,2061
0,01-10-2008,2.5,28.5,17.0,89.0,88.0,6.0,8.0,4.0,120.0,180.0,2,2060
0,01-10-2008,0.0,30.0,22.0,84.3515,72.1988,2.0,4.0,2.3,292.0,337.0,2,2080
0,01-10-2008,27.4,32.0,22.0,100.0,72.7159,8.0,8.0,5.4,67.0,202.0,2,2081
0,01-10-2008,7.5,27.5,15.2,94.0,94.0,7.0,8.0,5.4,120.0,240.0,2,2082
0,01-10-2008,3.6,32.0,21.18,91.8522,78.7511,4.0,6.0,9.0,247.0,337.0,2,2083
0,01-10-2008,0.0,30.8,16.7,92.0,83.0,4.0,2.0,8.6,80.0,190.0,2,2102
0,01-10-2008,0.4,29.5,17.0,89.0,89.0,3.0,4.0,7.8,110.0,310.0,2,2101
0,01-10-2008,2.5,29.5,17.5,90.0,89.0,6.0,7.0,7.0,310.0,290.0,2,2100
0,01-10-2008,2.0,29.0,15.8,93.0,93.0,8.0,8.0,4.0,280.0,290.0,2,2099
0,01-10-2008,0.0,32.0,21.58,91.8522,85.5613,4.0,2.0,8.3,292.0,337.0,2,2098
0,01-10-2008,15.7,27.9,15.0,95.0,96.0,8.0,8.0,0.0,200.0,310.0,2,2097
0,01-10-2008,23.4,31.0,21.54,91.8522,78.7511,2.0,8.0,9.0,247.0,292.0,2,2096
0,01-10-2008,15.0,29.0,22.32,91.8522,85.2811,4.0,6.0,3.5,180.0,202.0,2,2095
0,01-10-2008,4.8,31.0,22.44,91.8522,85.5613,4.0,2.0,2.45,157.0,202.0,2,2094
0,01-10-2008,2.7,30.0,22.22,91.8522,78.3373,4.0,6.0,0.0,225.0,337.0,2,2093
0,01-10-2008,4.5,29.3,16.2,91.0,93.0,5.0,8.0,6.5,150.0,210.0,2,2092
0,01-10-2008,2.7,28.2,15.8,93.0,86.0,8.0,8.0,7.0,120.0,240.0,2,2091
0,01-10-2008,2.0,31.0,22.2842,91.8522,78.3373,2.0,4.0,0.0,315.0,337.0,2,2090
0,01-10-2008,45.0,31.0,21.12,91.8522,100.0,4.0,6.0,5.0,247.0,337.0,2,2089
0,01-10-2008,14.2,32.0,22.44,91.6687,78.3373,4.0,6.0,2.6,292.0,247.0,2,2088
0,01-10-2008,0.0,31.0,22.1,91.6687,78.3373,0.0,0.0,0.0,315.0,337.0,2,2087
0,01-10-2008,0.0,32.0,22.6,84.3515,72.7159,0.0,0.0,7.5,225.0,247.0,2,2086
0,01-10-2008,3.5,32.0,22.36,91.8522,78.7511,4.0,6.0,6.3,247.0,337.0,2,2085
0,01-10-2008,2.6,27.8,15.0,96.0,91.0,8.0,8.0,0.0,90.0,180.0,2,2084
0,01-10-2008,51.0,31.0,22.12,92.0,92.3486,0.0,6.0,0.0,225.0,247.0,2,2827
0,01-10-2008,2.7,28.2,15.8,93.0,86.0,8.0,8.0,7.0,120.0,240.0,2,2702
0,01-10-2008,23.0,30.0,22.64,100.0,92.1915,4.0,4.0,0.0,225.0,225.0,2,2825
0,01-10-2008,25.8,29.0,23.0,83.4816,93.7293,2.0,4.0,1.0,270.0,225.0,2,2579
0,01-10-2008,67.9,29.8,21.5,92.0,87.0,8.0,8.0,0.0,240.0,250.0,2,2570
0,01-10-2008,8.8,29.4,22.4,92.0,86.0,4.0,8.0,0.7,220.0,225.0,2,2571
0,01-10-2008,11.8,29.5,23.0,76.7982,83.2087,2.0,4.0,1.0,270.0,270.0,2,2572
0,01-10-2008,34.8,30.2,22.5,96.0,80.0,7.0,6.0,4.0,220.0,30.0,2,2573
0,01-10-2008,105.0,27.8,22.8,98.0,96.0,8.0,8.0,0.0,135.0,230.0,2,2574
0,01-10-2008,53.8,27.5,22.0,98.3084,84.9868,7.0,5.0,0.0,45.0,225.0,2,2575
0,01-10-2008,15.4,29.0,22.5,96.7035,96.689,8.0,4.0,0.0,225.0,315.0,2,2576
0,01-10-2008,45.8,29.0,21.5,93.4282,91.8522,4.0,8.0,1.0,270.0,315.0,2,2577
0,01-10-2008,41.4,29.5,22.5,93.5693,95.4104,1.0,4.0,1.0,225.0,270.0,2,2578
0,01-10-2008,18.2,29.5,23.0,79.2138,70.4656,4.0,1.0,1.3,270.0,270.0,2,2580
0,01-10-2008,41.5,28.7,22.6,98.0,85.0,8.0,7.0,1.3,140.0,250.0,2,2591
0,01-10-2008,52.4,29.0,22.0,98.29299999999999,96.6295,8.0,8.0,0.0,135.0,45.0,2,2581
0,01-10-2008,1.2,30.0,23.5,83.6139,71.6555,1.0,0.0,2.0,315.0,225.0,2,2582
0,01-10-2008,2.0,31.0,23.5,84.6773,72.1988,8.0,0.0,2.0,315.0,225.0,2,2583
0,01-10-2008,83.0,29.6,22.5,95.0305,92.1264,8.0,2.0,0.0,225.0,315.0,2,2584
0,01-10-2008,42.0,31.0,22.5,91.8522,89.1512,8.0,8.0,0.0,315.0,315.0,2,2585
